Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
18,2,2025,13,13,5,BEG,6.73,18,2.67,NF,15,24,14,1,0,0,0,0,0,28,0,0,24,0,0,4,3,774,13,14
18,2,2025,13,13,40,BEG,5.62,11,1.95,NF,22,19,7,4,2,0,0,0,0,22,0,0,18,0,0,3,2,648,10,10
18,2,2025,13,14,8,BEG,5.32,16,3.00,NF,20,23,8,2,0,1,0,0,0,23,0,0,21,0,0,2,2,659,11,12
18,2,2025,13,14,23,BEG,5.19,12,2.31,NF,20,20,8,5,1,0,0,0,0,23,0,0,18,0,0,3,2,635,11,11
18,2,2025,13,14,36,BEG,4.07,15,3.68,NF,22,15,12,3,2,0,0,0,0,16,0,0,15,0,0,1,2,552,11,12
18,2,2025,13,15,43,BEG,5.55,19,3.42,NF,14,32,6,1,1,0,0,0,0,22,0,0,21,0,0,1,4,818,13,14
18,2,2025,13,15,48,BEG,3.61,8,2.21,NF,23,18,7,5,1,0,0,0,0,12,0,0,11,0,0,2,4,679,7,7
18,2,2025,13,16,1,BEG,7.40,21,2.83,NF,14,24,11,4,1,0,0,0,0,34,0,0,30,0,0,4,3,1034,17,18
18,2,2025,13,16,22,BEG,7.91,23,2.90,NF,18,18,10,5,2,1,0,0,0,32,0,0,30,0,0,2,2,1037,15,16
18,2,2025,13,16,53,BEG,8.31,19,2.28,NF,9,33,10,2,0,0,0,0,0,36,0,0,31,0,0,5,7,1273,16,16
18,2,2025,13,18,59,BEG,3.68,8,2.17,NF,24,18,6,5,0,1,0,0,0,14,0,0,12,0,0,3,2,494,7,8
18,2,2025,13,19,5,BEG,4.35,7,1.60,NF,21,20,12,1,0,0,0,0,0,17,0,0,15,0,0,4,3,642,7,7
18,2,2025,13,19,12,BEG,6.15,17,2.76,NF,14,26,10,4,0,0,0,0,0,25,0,0,23,0,0,3,2,793,14,15
18,2,2025,13,19,30,BEG,5.55,13,2.34,NF,18,18,18,0,0,0,0,0,0,24,0,0,19,0,0,3,4,732,10,10
18,2,2025,13,19,50,BEG,7.39,22,2.97,NF,17,19,14,4,0,0,0,0,0,33,0,0,30,0,0,3,1,969,15,17
18,2,2025,13,19,57,BEG,6.15,16,2.60,NF,18,21,8,5,2,0,0,0,0,27,0,0,23,0,0,3,2,707,12,14
18,2,2025,13,20,4,BEG,5.73,18,3.14,NF,17,20,13,3,1,0,0,0,0,26,0,0,22,0,0,3,2,672,13,15
18,2,2025,13,20,10,BEG,4.64,14,3.01,NF,18,23,11,2,0,0,0,0,0,20,0,0,18,0,0,2,3,664,13,13
18,2,2025,13,20,23,BEG,7.55,26,3.44,NF,16,22,12,4,0,0,0,0,0,32,0,0,30,0,0,2,2,971,17,19
18,2,2025,13,20,31,BEG,3.56,8,2.24,NF,26,17,8,2,1,0,0,0,0,16,0,0,13,0,0,3,2,506,8,8
18,2,2025,13,20,46,BEG,5.89,13,2.20,NF,19,17,16,2,0,0,0,0,0,19,0,0,18,0,0,2,4,823,13,13
18,2,2025,13,21,18,BEG,5.55,11,1.98,NF,20,19,11,3,1,0,0,0,0,22,0,0,19,0,0,4,5,718,11,11
18,2,2025,13,21,25,BEG,4.87,12,2.46,NF,21,20,11,1,1,0,0,0,0,15,0,0,14,0,0,1,5,797,11,12
18,2,2025,13,22,54,BEG,7.35,24,3.26,NF,15,21,15,3,0,0,0,0,0,30,0,0,27,0,0,2,2,908,13,14
18,2,2025,13,23,2,BEG,6.97,13,1.86,NF,18,24,7,5,0,0,0,0,0,24,0,0,20,0,0,3,3,994,13,13
18,2,2025,16,2,4,BEG,6.57,12,1.82,NF,16,22,14,2,0,0,0,0,0,24,0,0,21,0,0,4,5,772,12,12
18,2,2025,16,2,14,BEG,7.65,18,2.35,NF,15,21,15,3,0,0,0,0,0,30,0,0,28,0,0,4,2,843,16,16
18,2,2025,16,2,35,BEG,7.49,20,2.67,NF,19,16,14,5,0,0,0,0,0,25,0,0,23,0,0,2,2,1159,13,14
18,2,2025,16,2,46,BEG,7.47,23,3.07,NF,18,19,13,3,1,0,0,0,0,28,0,0,26,0,0,2,2,1005,16,18
18,2,2025,16,3,10,BEG,9.22,19,2.06,NF,14,30,7,2,1,0,0,0,0,32,0,0,27,0,0,3,4,1240,14,15
18,2,2025,16,3,18,BEG,7.22,21,2.90,NF,13,26,14,1,0,0,0,0,0,28,0,0,26,0,0,2,5,952,16,17
18,2,2025,16,3,27,BEG,7.23,21,2.90,NF,14,26,9,4,1,0,0,0,0,28,0,0,26,0,0,2,3,1022,16,16
19,2,2025,16,37,23,BEG,3.70,8,2.16,NF,21,13,18,1,1,0,0,0,0,15,0,0,12,0,0,3,1,442,8,8
19,2,2025,16,37,30,BEG,4.86,13,2.67,NF,20,21,9,3,1,0,0,0,0,17,0,0,14,0,0,2,2,691,10,11
20,2,2025,9,38,14,BEG,8.40,28,3.33,NF,14,20,18,1,1,0,0,0,0,31,0,0,28,0,0,1,2,1146,20,22
20,2,2025,9,38,25,BEG,6.64,20,3.01,NF,20,18,10,3,3,0,0,0,0,23,0,0,20,0,0,1,1,738,14,15
20,2,2025,9,38,35,BEG,7.61,16,2.10,NF,14,22,17,1,0,0,0,0,0,32,0,0,26,0,0,4,4,825,16,16
20,2,2025,9,38,45,BEG,7.99,19,2.37,NF,13,25,10,5,1,0,0,0,0,30,0,0,26,0,0,4,4,852,18,18
20,2,2025,9,38,52,BEG,5.50,12,2.18,NF,21,22,6,4,1,0,0,0,0,16,0,0,14,0,0,2,4,693,12,12
20,2,2025,9,39,3,BEG,8.02,23,2.86,NF,14,20,17,3,0,0,0,0,0,31,0,0,27,0,0,2,2,1185,17,17
20,2,2025,9,39,13,BEG,5.82,14,2.40,NF,17,20,13,3,1,0,0,0,0,22,0,0,20,0,0,3,3,740,12,12
20,2,2025,9,39,21,BEG,4.92,15,3.04,NF,21,17,12,4,0,0,0,0,0,20,0,0,18,0,0,2,4,614,11,12
20,2,2025,9,39,31,BEG,5.78,11,1.90,NF,19,18,12,3,2,0,0,0,0,18,0,0,16,0,0,3,4,852,11,11
20,2,2025,9,39,45,BEG,6.12,10,1.63,NF,21,16,15,1,1,0,0,0,0,22,0,0,17,0,0,3,3,855,10,10
20,2,2025,9,40,8,BEG,10.35,24,2.31,NF,8,32,12,2,0,0,0,0,0,41,0,0,36,0,0,4,4,1294,17,18
20,2,2025,9,40,14,BEG,4.86,10,2.05,NF,18,22,11,2,1,0,0,0,0,18,0,0,15,0,0,4,4,648,10,10
20,2,2025,9,40,38,BEG,5.89,11,1.86,NF,23,13,10,7,1,0,0,0,0,19,0,0,16,0,0,3,4,836,10,10
20,2,2025,9,40,57,BEG,6.49,17,2.61,NF,15,28,7,2,2,0,0,0,0,25,0,0,22,0,0,3,4,853,13,13
20,2,2025,9,41,7,BEG,8.30,26,3.13,NF,15,26,9,4,0,0,0,0,0,34,0,0,30,0,0,2,3,981,15,19
20,2,2025,9,42,12,BEG,6.38,18,2.82,NF,21,16,15,1,1,0,0,0,0,23,0,0,19,0,0,2,1,739,13,14
20,2,2025,9,42,23,BEG,7.93,15,1.89,NF,19,20,12,2,1,0,0,0,0,25,0,0,21,0,0,3,4,824,14,14
21,2,2025,22,15,26,BEG,141.02,11,0.07,Flag,18,26,10,0,0,0,0,0,0,5,3,3,5,3,3,3,4,1223,9,9
21,2,2025,22,20,41,BEG,74.30,9,0.12,Flag,23,21,9,1,0,0,0,0,0,3,3,5,2,3,5,3,3,956,9,9
21,2,2025,22,21,54,BEG,67.00,25,0.37,Flag,16,15,22,1,0,0,0,0,0,10,4,7,10,4,7,2,1,1258,17,18
21,2,2025,22,29,58,BEG,356.17,19,0.05,Flag,23,15,12,3,1,0,0,0,0,11,2,2,11,2,2,1,2,1546,15,16
21,2,2025,22,35,39,BEG,308.17,7,0.02,NF,21,27,2,4,0,0,0,0,0,8,0,0,8,0,0,2,5,1087,7,7
21,2,2025,22,39,8,BEG,158.50,24,0.15,Flag,14,20,17,3,0,0,0,0,0,9,6,8,9,6,8,4,2,2056,16,17
21,2,2025,22,43,47,BEG,260.25,24,0.09,Flag,17,19,14,4,0,0,0,0,0,5,5,8,5,5,8,2,1,1883,16,19
21,2,2025,22,52,1,BEG,484.85,11,0.02,Flag,18,20,14,2,0,0,0,0,0,6,4,6,6,4,6,4,3,2019,11,11
21,2,2025,22,53,25,BEG,76.30,12,0.15,Flag,17,18,16,3,0,0,0,0,0,11,3,4,11,3,4,5,3,2585,12,12
21,2,2025,22,55,46,BEG,22.43,21,0.93,Flag,18,20,13,3,0,0,0,0,0,9,3,6,9,3,6,2,1,908,13,13
21,2,2025,22,56,18,BEG,29.13,13,0.44,Flag,16,26,5,6,1,0,0,0,0,7,5,6,7,5,6,4,4,1093,11,11
21,2,2025,23,1,36,BEG,299.36,9,0.03,Flag,30,10,8,5,1,0,0,0,0,8,2,1,8,2,1,2,2,1592,9,9
21,2,2025,23,11,28,BEG,150.53,15,0.09,Flag,23,15,10,4,1,1,0,0,0,10,2,3,10,2,3,2,3,901,15,15
21,2,2025,23,12,54,BEG,78.52,11,0.14,Flag,24,16,8,5,1,0,0,0,0,8,1,3,8,1,3,2,4,1226,9,9
21,2,2025,23,14,34,BEG,90.47,15,0.16,Flag,18,23,9,3,1,0,0,0,0,10,2,3,9,2,3,3,4,1255,13,15
21,2,2025,23,15,52,BEG,72.21,15,0.20,NF,28,7,11,5,2,1,0,0,0,15,0,0,15,0,0,2,2,1470,11,13
21,2,2025,23,19,10,BEG,188.01,17,0.09,Flag,17,23,10,2,2,0,0,0,0,9,5,5,9,5,5,3,5,1049,15,15
21,2,2025,23,19,57,BEG,43.90,33,0.75,Flag,8,28,16,2,0,0,0,0,0,11,6,10,11,6,10,3,2,2118,21,23
21,2,2025,23,23,16,BEG,19.32,13,0.67,Flag,19,20,12,3,0,0,0,0,0,10,3,4,10,3,4,3,3,805,12,13
21,2,2025,23,24,48,BEG,79.54,8,0.10,Flag,26,16,8,2,2,0,0,0,0,5,1,1,5,1,1,1,3,1237,7,7
21,2,2025,23,42,2,BEG,40.10,22,0.54,Flag,16,21,14,3,0,0,0,0,0,6,6,6,6,6,6,2,1,1399,15,15
21,2,2025,23,42,38,BEG,21.99,14,0.63,Flag,18,20,10,5,1,0,0,0,0,8,3,4,8,3,4,3,3,901,10,12
21,2,2025,23,43,26,BEG,38.45,28,0.72,Flag,15,24,13,1,1,0,0,0,0,7,5,7,7,5,7,1,1,1240,17,18
21,2,2025,23,44,57,BEG,13.02,12,0.92,Flag,17,21,11,5,0,0,0,0,0,8,6,5,8,6,5,5,4,836,12,12
21,2,2025,23,45,20,BEG,19.78,12,0.60,Flag,23,11,17,2,1,0,0,0,0,5,3,5,5,3,5,4,2,729,10,10
21,2,2025,23,46,49,BEG,25.96,19,0.73,Flag,19,16,14,3,2,0,0,0,0,14,2,4,14,2,4,2,2,877,13,15
21,2,2025,23,47,16,BEG,18.10,19,1.04,Flag,19,15,14,5,1,0,0,0,0,9,7,6,9,7,6,3,2,923,14,16
22,2,2025,9,13,55,BEG,19.94,24,1.20,Flag,13,25,15,1,0,0,0,0,0,3,5,9,3,5,9,3,2,847,14,15
22,2,2025,9,16,1,BEG,42.48,12,0.28,Flag,19,21,11,3,0,0,0,0,0,4,5,5,4,5,5,2,4,1062,12,12
22,2,2025,9,16,36,BEG,30.30,17,0.56,Flag,21,18,11,4,0,0,0,0,0,4,6,7,4,6,7,2,2,816,12,14
22,2,2025,9,17,22,BEG,25.01,18,0.71,Flag,18,22,11,3,0,0,0,0,0,3,6,9,3,6,9,3,2,985,11,12
22,2,2025,9,18,3,BEG,38.32,14,0.36,Flag,21,15,14,3,1,0,0,0,0,12,3,4,11,3,4,3,7,1199,14,14
22,2,2025,9,18,32,BEG,21.58,18,0.83,Flag,14,26,11,2,0,1,0,0,0,7,6,7,7,6,7,3,3,859,15,14
22,2,2025,9,19,13,BEG,12.32,9,0.73,Flag,26,12,8,6,2,0,0,0,0,7,1,1,7,1,1,2,3,536,8,8
22,2,2025,9,20,55,BEG,19.50,12,0.61,Flag,20,18,13,2,1,0,0,0,0,4,6,6,4,6,5,2,3,803,10,10
22,2,2025,9,21,50,BEG,24.59,15,0.61,Flag,19,17,11,6,1,0,0,0,0,8,5,5,8,5,5,3,5,746,12,14
22,2,2025,9,22,24,BEG,31.70,21,0.66,Flag,14,22,14,4,0,0,0,0,0,8,4,5,8,4,5,2,4,902,15,14
22,2,2025,9,23,32,BEG,31.71,22,0.69,Flag,16,23,14,1,0,0,0,0,0,6,5,7,6,5,7,2,2,1018,14,14
22,2,2025,9,24,35,BEG,16.09,17,1.05,Flag,16,22,12,3,1,0,0,0,0,4,5,8,4,5,8,3,4,727,12,13
22,2,2025,9,26,2,BEG,24.55,11,0.44,Flag,27,12,11,3,0,1,0,0,0,9,1,1,9,1,1,1,4,921,11,11
22,2,2025,9,26,32,BEG,20.87,23,1.10,Flag,14,28,10,1,1,0,0,0,0,5,4,8,5,4,8,2,1,1052,13,14
22,2,2025,9,26,51,BEG,16.91,9,0.53,Flag,25,16,9,3,1,0,0,0,0,4,2,2,4,2,2,1,3,607,7,8
22,2,2025,9,28,38,BEG,42.93,19,0.44,Flag,17,24,9,3,1,0,0,0,0,13,6,5,13,6,5,4,2,1167,14,15
22,2,2025,9,29,37,BEG,53.23,30,0.56,Flag,12,25,12,5,0,0,0,0,0,9,7,11,9,7,11,3,2,1811,20,21
22,2,2025,9,30,5,BEG,23.27,19,0.81,Flag,17,18,15,4,0,0,0,0,0,9,6,5,9,6,5,2,2,970,13,15
22,2,2025,9,33,16,BEG,20.66,13,0.62,Flag,20,16,11,6,1,0,0,0,0,6,6,5,6,6,5,3,5,723,12,12
22,2,2025,9,34,27,BEG,47.19,15,0.31,NF,20,21,7,5,1,0,0,0,0,17,0,0,17,0,0,2,3,1656,13,14
22,2,2025,9,36,1,BEG,89.08,16,0.17,Flag,20,18,12,3,1,0,0,0,0,11,3,4,11,3,4,3,2,2216,12,14
22,2,2025,9,46,8,BEG,7.47,11,1.47,NF,21,16,8,9,0,0,0,0,0,18,0,0,16,0,0,3,4,529,11,11
22,2,2025,9,47,6,BEG,36.76,31,0.84,Flag,10,21,17,6,0,0,0,0,0,14,7,9,14,7,9,3,1,1104,23,23
22,2,2025,9,48,30,BEG,78.51,11,0.14,NF,18,19,12,5,0,0,0,0,0,11,0,0,11,0,0,3,4,1533,11,11
22,2,2025,9,52,21,BEG,11.70,8,0.68,Flag,21,20,9,3,1,0,0,0,0,7,1,1,7,1,1,2,2,464,7,8
22,2,2025,9,52,59,BEG,13.96,28,2.00,NF,9,29,14,2,0,0,0,0,0,40,0,0,33,0,0,3,4,915,17,18
22,2,2025,9,53,13,BEG,10.87,14,1.28,NF,17,24,10,2,1,0,0,0,0,26,0,0,24,0,0,5,4,634,14,13
22,2,2025,9,53,37,BEG,6.67,15,2.24,NF,18,23,12,0,1,0,0,0,0,19,0,0,17,0,0,2,2,510,9,11
22,2,2025,9,58,37,BEG,6.56,10,1.52,NF,22,20,9,2,1,0,0,0,0,13,0,0,13,0,0,2,2,525,10,10
22,2,2025,9,58,58,BEG,18.59,22,1.18,Flag,18,25,7,3,1,0,0,0,0,17,1,4,17,1,4,3,2,917,14,17
22,2,2025,10,20,45,BEG,8.79,10,1.13,Flag,19,25,6,3,1,0,0,0,0,12,2,3,11,2,2,5,4,658,10,10
22,2,2025,10,27,12,BEG,5.41,11,2.03,NF,18,24,9,2,1,0,0,0,0,21,0,0,18,0,0,3,3,635,10,11
22,2,2025,10,27,24,BEG,7.15,25,3.49,NF,11,26,15,2,0,0,0,0,0,31,0,0,29,0,0,3,2,905,17,19
22,2,2025,10,28,2,BEG,7.52,21,2.79,NF,17,19,13,3,1,1,0,0,0,29,0,0,27,0,0,3,3,908,18,17
22,2,2025,10,28,18,BEG,5.97,14,2.34,NF,18,22,10,3,0,1,0,0,0,22,0,0,18,0,0,3,3,703,14,14
22,2,2025,10,35,33,BEG,7.83,17,2.17,NF,24,12,9,7,2,0,0,0,0,23,0,0,21,0,0,2,2,708,15,16
23,2,2025,16,46,3,BEG,8.02,23,2.86,NF,11,33,4,5,1,0,0,0,0,33,0,0,30,0,0,3,5,973,18,18
23,2,2025,16,46,10,BEG,4.30,9,2.09,NF,20,18,13,3,0,0,0,0,0,18,0,0,16,0,0,3,6,622,9,9
23,2,2025,16,46,17,BEG,5.73,15,2.61,NF,16,18,16,4,0,0,0,0,0,23,0,0,20,0,0,3,4,798,13,13
23,2,2025,16,46,25,BEG,6.42,13,2.02,NF,16,18,15,5,0,0,0,0,0,27,0,0,23,0,0,5,4,716,13,13
23,2,2025,16,46,36,BEG,8.66,19,2.19,NF,14,23,8,9,0,0,0,0,0,35,0,0,29,0,0,4,6,1138,18,18
23,2,2025,16,47,4,BEG,8.98,23,2.56,NF,14,25,13,2,0,0,0,0,0,33,0,0,30,0,0,2,3,1064,18,19
23,2,2025,16,47,20,BEG,6.85,21,3.06,NF,12,25,15,2,0,0,0,0,0,30,0,0,26,0,0,3,2,810,15,16
23,2,2025,16,47,27,BEG,4.13,13,3.14,NF,25,16,9,4,0,0,0,0,0,16,0,0,14,0,0,1,5,603,11,12
23,2,2025,16,47,40,BEG,6.72,16,2.38,NF,12,28,11,3,0,0,0,0,0,27,0,0,23,0,0,4,4,738,14,15
23,2,2025,16,47,53,BEG,4.82,12,2.48,NF,22,15,14,3,0,0,0,0,0,16,0,0,14,0,0,2,3,633,11,12
23,2,2025,16,51,56,BEG,7.97,25,3.13,NF,13,25,12,3,1,0,0,0,0,29,0,0,27,0,0,2,2,1139,17,16
23,2,2025,16,52,14,BEG,4.69,11,2.34,NF,18,17,15,2,2,0,0,0,0,18,0,0,15,0,0,3,4,691,11,11
23,2,2025,16,52,39,BEG,6.32,22,3.48,NF,15,22,10,6,1,0,0,0,0,26,0,0,25,0,0,2,2,816,15,19
23,2,2025,16,52,53,BEG,8.21,24,2.92,NF,13,22,15,3,1,0,0,0,0,34,0,0,30,0,0,3,4,1081,16,15
23,2,2025,16,53,1,BEG,5.42,7,1.29,NF,18,23,13,0,0,0,0,0,0,21,0,0,18,0,0,5,2,758,7,7
23,2,2025,16,53,14,BEG,5.24,17,3.24,NF,21,16,11,5,1,0,0,0,0,22,0,0,20,0,0,2,1,683,11,15
23,2,2025,16,53,37,BEG,7.36,22,2.98,NF,13,27,11,2,1,0,0,0,0,33,0,0,31,0,0,3,3,839,13,14
23,2,2025,16,53,47,BEG,6.13,19,3.09,NF,14,24,15,1,0,0,0,0,0,26,0,0,25,0,0,2,5,917,16,16
23,2,2025,16,53,54,BEG,5.11,12,2.34,NF,20,22,8,4,0,0,0,0,0,21,0,0,17,0,0,3,5,647,12,12
23,2,2025,16,54,4,BEG,3.42,8,2.33,NF,23,20,8,3,0,0,0,0,0,14,0,0,10,0,0,2,2,476,8,8
23,2,2025,16,54,37,BEG,4.33,11,2.54,NF,18,20,15,1,0,0,0,0,0,17,0,0,14,0,0,2,4,583,11,11
23,2,2025,16,55,11,BEG,4.26,9,2.11,NF,26,18,7,2,0,0,1,0,0,14,0,0,13,0,0,2,2,437,9,9
23,2,2025,16,55,24,BEG,7.68,20,2.60,NF,18,16,16,4,0,0,0,0,0,27,0,0,23,0,0,2,2,1083,15,15
23,2,2025,16,55,59,BEG,6.94,19,2.73,NF,12,27,14,1,0,0,0,0,0,29,0,0,25,0,0,3,3,847,15,16
23,2,2025,16,56,7,BEG,7.21,21,2.91,NF,15,20,16,3,0,0,0,0,0,27,0,0,24,0,0,2,4,834,16,19
23,2,2025,16,56,20,BEG,6.44,13,2.01,NF,22,17,9,2,2,2,0,0,0,21,0,0,18,0,0,3,6,865,11,11
23,2,2025,16,56,44,BEG,8.39,28,3.33,NF,12,30,10,2,0,0,0,0,0,36,0,0,32,0,0,2,1,1006,18,20
23,2,2025,16,56,54,BEG,5.89,11,1.86,NF,24,12,11,5,2,0,0,0,0,21,0,0,17,0,0,2,3,770,11,11
23,2,2025,16,57,0,BEG,4.82,14,2.90,NF,23,16,8,5,2,0,0,0,0,15,0,0,14,0,0,1,2,608,10,13
23,2,2025,16,57,11,BEG,5.65,13,2.30,NF,18,21,13,2,0,0,0,0,0,24,0,0,20,0,0,3,3,824,12,12
23,2,2025,16,57,38,BEG,5.08,12,2.36,NF,21,18,9,6,0,0,0,0,0,21,0,0,18,0,0,3,5,679,11,11
23,2,2025,16,57,42,BEG,3.45,9,2.60,NF,23,16,11,4,0,0,0,0,0,11,0,0,9,0,0,1,3,551,9,9
23,2,2025,16,57,59,BEG,8.85,25,2.82,NF,9,33,10,2,0,0,0,0,0,37,0,0,31,0,0,3,4,1215,17,17
23,2,2025,16,58,45,BEG,8.21,17,2.07,NF,15,22,13,2,2,0,0,0,0,30,0,0,28,0,0,4,5,964,14,15
23,2,2025,16,59,58,BEG,7.70,19,2.46,NF,15,22,14,3,0,0,0,0,0,31,0,0,25,0,0,3,4,1036,14,14
23,2,2025,17,0,5,BEG,3.20,8,2.50,NF,22,20,9,2,1,0,0,0,0,11,0,0,9,0,0,1,3,399,8,8
23,2,2025,17,0,24,BEG,5.72,17,2.97,NF,16,23,12,2,1,0,0,0,0,22,0,0,19,0,0,2,3,617,13,14
23,2,2025,17,0,29,BEG,3.82,11,2.87,NF,21,20,12,1,0,0,0,0,0,16,0,0,14,0,0,3,3,414,8,8
23,2,2025,17,0,47,BEG,7.20,15,2.08,NF,17,24,9,3,1,0,0,0,0,28,0,0,24,0,0,4,4,862,14,15
23,2,2025,17,1,0,BEG,6.25,18,2.88,NF,14,26,8,6,0,0,0,0,0,27,0,0,23,0,0,3,5,817,14,16
23,2,2025,17,1,24,BEG,10.71,32,2.98,NF,9,36,5,4,0,0,0,0,0,40,0,0,36,0,0,2,4,1532,17,21
23,2,2025,17,1,45,BEG,6.38,15,2.35,NF,18,18,17,0,1,0,0,0,0,24,0,0,22,0,0,3,6,833,13,13
23,2,2025,17,1,54,BEG,7.73,22,2.84,NF,13,26,14,0,1,0,0,0,0,34,0,0,30,0,0,3,3,948,17,18
23,2,2025,17,2,1,BEG,5.53,13,2.35,NF,21,17,14,1,1,0,0,0,0,22,0,0,19,0,0,3,4,796,10,12
23,2,2025,17,2,10,BEG,6.38,18,2.82,NF,14,23,12,5,0,0,0,0,0,30,0,0,23,0,0,3,3,752,13,16
23,2,2025,17,2,31,BEG,7.62,19,2.49,NF,16,17,20,1,0,0,0,0,0,23,0,0,21,0,0,2,4,971,14,15
23,2,2025,17,2,47,BEG,4.65,12,2.58,NF,20,22,5,5,2,0,0,0,0,19,0,0,17,0,0,2,3,654,10,10
23,2,2025,17,2,55,BEG,6.87,19,2.76,NF,16,19,19,0,0,0,0,0,0,28,0,0,25,0,0,4,1,775,12,13
23,2,2025,17,3,41,BEG,7.98,25,3.13,NF,14,27,7,5,1,0,0,0,0,34,0,0,29,0,0,3,2,967,16,17
23,2,2025,17,3,53,BEG,9.12,21,2.30,NF,12,28,10,4,0,0,0,0,0,37,0,0,32,0,0,5,2,1126,15,15
23,2,2025,17,4,6,BEG,4.58,9,1.96,NF,18,21,12,3,0,0,0,0,0,19,0,0,16,0,0,4,4,631,9,9
23,2,2025,17,4,50,BEG,7.69,21,2.73,NF,14,20,16,4,0,0,0,0,0,31,0,0,28,0,0,3,4,985,18,19
23,2,2025,17,6,9,BEG,6.51,18,2.76,NF,15,21,17,0,1,0,0,0,0,28,0,0,22,0,0,3,5,732,14,16
23,2,2025,17,6,34,BEG,5.42,15,2.76,NF,18,26,5,3,2,0,0,0,0,19,0,0,15,0,0,2,4,868,12,13
23,2,2025,17,7,1,BEG,5.79,16,2.76,NF,18,19,11,5,1,0,0,0,0,22,0,0,19,0,0,2,2,659,12,13
23,2,2025,17,7,12,BEG,7.93,13,1.63,NF,20,17,10,6,1,0,0,0,0,24,0,0,19,0,0,3,4,740,11,11
23,2,2025,17,7,22,BEG,5.38,16,2.97,NF,18,19,12,3,2,0,0,0,0,18,0,0,16,0,0,1,4,724,14,15
23,2,2025,17,33,27,BEG,4.47,12,2.68,NF,20,16,14,4,0,0,0,0,0,15,0,0,15,0,0,3,3,728,10,11
23,2,2025,17,33,49,BEG,3.62,8,2.20,NF,23,16,10,5,0,0,0,0,0,12,0,0,9,0,0,2,3,673,8,8
23,2,2025,17,34,13,BEG,6.37,11,1.72,NF,19,22,10,3,0,0,0,0,0,21,0,0,17,0,0,3,5,986,10,10
23,2,2025,17,40,17,BEG,4.50,11,2.44,NF,24,18,7,4,0,1,0,0,0,14,0,0,12,0,0,2,5,550,11,11
23,2,2025,17,40,32,BEG,4.81,10,2.07,NF,22,15,13,4,0,0,0,0,0,17,0,0,14,0,0,3,4,647,10,10
23,2,2025,17,40,41,BEG,6.26,13,2.07,NF,21,20,6,4,2,1,0,0,0,24,0,0,18,0,0,3,4,792,12,13
23,2,2025,17,40,54,BEG,7.18,17,2.36,NF,17,25,10,0,2,0,0,0,0,25,0,0,22,0,0,3,2,843,12,14
23,2,2025,17,41,23,BEG,6.23,20,3.21,NF,18,21,10,4,0,1,0,0,0,23,0,0,20,0,0,1,2,685,13,14
23,2,2025,17,41,38,BEG,4.78,15,3.13,NF,18,22,8,5,1,0,0,0,0,19,0,0,16,0,0,3,2,649,12,13
23,2,2025,17,41,46,BEG,3.89,11,2.82,NF,23,15,11,5,0,0,0,0,0,16,0,0,14,0,0,2,2,403,8,9
23,2,2025,17,42,9,BEG,6.96,14,2.01,NF,19,18,11,5,1,0,0,0,0,26,0,0,24,0,0,4,6,988,12,12
23,2,2025,17,42,29,BEG,3.84,10,2.60,NF,20,26,6,2,0,0,0,0,0,13,0,0,11,0,0,2,4,487,9,9
23,2,2025,17,42,48,BEG,5.82,16,2.74,NF,16,26,7,4,1,0,0,0,0,23,0,0,22,0,0,3,2,814,12,12
23,2,2025,17,42,59,BEG,9.18,19,2.06,NF,17,20,7,9,0,1,0,0,0,32,0,0,26,0,0,4,3,1146,16,16
23,2,2025,19,23,4,BEG,4.96,12,2.41,NF,21,20,7,5,1,0,0,0,0,19,0,0,15,0,0,2,3,491,10,10
23,2,2025,19,23,13,BEG,7.20,16,2.22,NF,21,16,8,8,1,0,0,0,0,23,0,0,21,0,0,2,2,743,14,16
23,2,2025,19,23,47,BEG,10.93,28,2.56,NF,11,26,13,3,1,0,0,0,0,39,0,0,33,0,0,3,2,1289,19,19
23,2,2025,19,23,54,BEG,5.42,15,2.76,NF,19,21,11,3,0,0,0,0,0,21,0,0,18,0,0,2,5,704,13,13
23,2,2025,19,24,5,BEG,9.18,23,2.50,NF,12,28,10,3,1,0,0,0,0,34,0,0,29,0,0,2,3,1026,16,18
23,2,2025,19,24,18,BEG,5.79,13,2.24,NF,20,18,11,3,2,0,0,0,0,22,0,0,17,0,0,2,4,812,12,12
23,2,2025,19,27,57,BEG,3.76,8,2.12,NF,27,14,11,1,1,0,0,0,0,11,0,0,9,0,0,2,2,528,8,8
23,2,2025,19,28,5,BEG,6.48,18,2.77,NF,14,23,14,3,0,0,0,0,0,27,0,0,24,0,0,3,4,785,14,14
23,2,2025,19,28,20,BEG,10.20,23,2.25,NF,10,30,12,2,0,0,0,0,0,38,0,0,32,0,0,4,3,1302,17,17
24,2,2025,9,37,23,BEG,9.18,25,2.72,NF,12,30,8,4,0,0,0,0,0,31,0,0,28,0,0,2,2,960,20,20
24,2,2025,9,37,36,BEG,9.98,21,2.10,NF,9,33,9,3,0,0,0,0,0,39,0,0,35,0,0,4,5,1127,16,17
